"SUID","__glayCluster","Acession number","Altitude","any other important information","any other important information.1","any other important information.2","AverageShortestPathLength","Awn Colour","Awn Type","BetweennessCentrality","Biological status","Breeder","ClosenessCentrality","ClusteringCoefficient","Collection site","continent","Country of origin","Degree","Eccentricity","Genome","Glume Colour","Glume surface","Grain Colour","group","Growth habit","Harvest year","IsSingleNode","Kilian/IPK sowing no. 2010","Kilian/IPK sowing no. 2011","Kilian/IPK sowing no. 2012","Latitude","Location of multiplication","Longitude","name","NeighborhoodConnectivity","No.","NumberOfDirectedEdges","NumberOfUndirectedEdges","Other number","Parental line","PartnerOfMultiEdgedNodePairs","Pedigree","Plant","Population","Radiality","Replication","Seed source","selected","SelfLoops","shared name","SMTA related info","Source genebank","Stress","subgenomeA","subgenomeB","subgenomeD","taxon","TaxonCluster","Taxonomy","Taxonomy1","Taxonomy2","TopologicalCoefficient","Variety/Genotype","Wax","wordcloud.sync","Year listed / recommended / Acquisition year / released / collected"
"513","2","TRI 8439",,"","","SSD","2.10699588","","","1.1262E-4","na","","0.47460937","0.68095238","","Asia","PRK","50","7","BAD","","","","III","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-076","136.5","1.0","50","0","5","","11","","8","","0.87700046","1.0","IPK/Kilian","false","0","WW-076","","IPK","436","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. aestivum","0.3137931","","","false","1968"
"512","2","122348",,"7 original","","","2.14403292","","","1.36E-6","landrace","","0.46641075","0.97660819","Khorasan","Asia","Iran","30","7","BAD","","","","I","spring",,"false","",,,"N 36 16","","E59 34","Triticum_aestivum.WW-223","153.73684211","","30","0","ICBW 208611","","8","",,"","0.87288523","","Beat Keller","false","0","WW-223","","ICARDA","8","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35423236","","","false","na"
"511","2","TRI 7094",,"","","SSD","2.09465021","","","5.542E-5","old cultivar","","0.47740668","0.73174603","","Asia","KOR","46","7","BAD","","","","II","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-075","196.63888889","3.0","46","0","4","","8","","8","","0.8783722","1.0","IPK/Kilian","false","0","WW-075","","IPK","426","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. aestivum","0.44589317","Suwon Nr. 86","","false","1957"
"510","2","23891",,"","","","2.07407407","","","1.5726E-4","landrace","","0.48214286","0.69657724","","Asia","Armenia","68","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-452","157.40425532","","68","0","","","15","",,"INRA wheat Core Collection","0.88065844","","Balfourier","false","0","WW-452","INRA SMTA signed by IPK admin","","780","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35773694","Landrace","","false","1925"
"509","2","TRI 11658",,"","","SSD","2.05967078","","","1.762E-4","na","","0.48551449","0.69303338","","Asia","Pakistan","65","7","BAD","","","","III","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-109","158.13207547","1.0","65","0","44","","8","","8","","0.8822588","3.0","IPK/Kilian","false","0","WW-109","","IPK","994","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. subhostianuminflatum","0.35857613","","","false","1977"
"508","2","23950",,"","","","1.98559671","","","2.8673E-4","landrace","","0.50362694","0.70489174","","Asia","Russian Federation","100","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-459","179.28735632","","100","0","","","11","",,"INRA wheat Core Collection","0.89048925","","Balfourier","false","0","WW-459","INRA SMTA signed by IPK admin","","2418","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.40471187","Sarrubra","","false","1931"
"507","2","24089",,"","","","2.15226337","","","7.1E-7","old cultivar","","0.46462715","0.97142857","","Asia","Russian Federation","18","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-308","155.13333333","","18","0","","","2","",,"NAM INRA","0.87197074","","Balfourier","false","0","WW-308","INRA SMTA signed by IPK admin","","6","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35745008","Tau-bugda","","false","1955"
"506","2","23896",,"","","","2.05967078","","","8.493E-5","landrace","","0.48551449","0.81749623","","Asia","Turkey","69","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-453","180.67307692","","69","0","","","12","",,"INRA wheat Core Collection","0.8822588","","Balfourier","false","0","WW-453","INRA SMTA signed by IPK admin","","640","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.40876262","Landrace","","false","1926"
"505","2","TRI 2416",,"","","SSD","2.10288066","","","2.153E-5","na","","0.47553816","0.86096257","","Europe","Albania","48","7","BAD","","","","II","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-078","168.41176471","3.0","48","0","7","","12","","2","","0.8774577","1.0","IPK/Kilian","false","0","WW-078","","IPK","184","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. ferrugineum","0.38362589","","","false","1947"
"504","2","",,"Late","","","2.08436214","","","2.541E-5","na","","0.47976308","0.88617886","","Asia","Israel","52","7","BAD","","","","","na",,"false","",,,"","","","Triticum_aestivum.WW-177","182.0952381","","52","0","","","9","",,"","0.87951532","","Saranga/Fahima","false","0","WW-177","","","220","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41385281","Galil","","false","na"
"503","2","2759",,"","","","2.0617284","","","7.493E-5","breeding line","","0.48502994","0.80538721","","America","Mexico","71","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-294","180.47272727","","71","0","","","15","",,"NAM INRA","0.88203018","","Balfourier","false","0","WW-294","INRA SMTA signed by IPK admin","","618","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41203819","EMU'S'","","false","1979"
"502","2","",,"","","","1.98765432","","","1.7668E-4","current variety","Cukurova Uni.","0.50310559","0.77592339","","Asia","Turkey","103","7","BAD","","","","IV","Alternative",,"false","",,,"","","","Triticum_aestivum.WW-186","181.8255814","","103","0","","","13","",,"","0.89026063","","Hakan Özkan","false","0","WW-186","","","1820","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41044149","Genç-99","","false","1999"
"501","2","8194",,"","","","2.11934156","","","3.61E-6","cultivar","","0.47184466","0.94301994","","Asia","Syrian Arab Republic","41","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-431","185.07407407","","41","0","","","10","",,"INRA wheat Core Collection","0.87562872","","Balfourier","false","0","WW-431","INRA SMTA signed by IPK admin","","40","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.42254355","NEELKANT","","false","1980"
"500","2","5401",,"","","","2.1399177","","","8.84E-6","breeding line","","0.46730769","0.82683983","","Oceania","New Zealand","24","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-399","148.31818182","","24","0","","","1","",,"INRA wheat Core Collection","0.87334248","","Balfourier","false","0","WW-399","INRA SMTA signed by IPK admin","","84","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.34253622","NZ(81)P43","","false","1981"
